id_associado;nome;sobrenome;idade;email;sit_associado;sit_inadimplente;data_primeira_compra;data_ultima_compra;qt_meses_compras;data_encerramento_conta;dia_ult_compra;mes_ult_compra;vlr_total_compras;qtd_compras;vlr_medio_compras;qtd_dias_atraso_pgto
6304;Davi;Lucca;40;davi.lucca@hotmail.com;Sim;Não;2018-08-19;2022-12-18;52;"";4;0;85765,30;313;274,01;0
6305;Ian;Lopes;74;ian.lopes@terra.com.br;Sim;Não;2018-12-07;2022-12-19;49;"";3;0;88179,03;293;300,95;0
6306;Theo;Araújo;64;theo.araújo@terra.com.br;Sim;Não;2022-03-17;2022-08-16;5;"";128;4;8119,85;30;270,66;0
6307;Luna;Costa;57;luna.costa@uol.com.br;Sim;Não;2018-07-11;2022-08-09;49;"";135;4;92356,73;339;272,44;0
6308;Noah;Paz;54;noah.paz@terra.com.br;Sim;Não;2022-11-15;2022-12-22;1;"";0;0;4137,31;13;318,25;0
6309;Cecília;Castro;24;cecília.castro@gmail.com;Sim;Não;2018-03-25;2022-12-16;57;"";6;0;47064,43;292;161,18;0
6310;Marcos;Vinicius;64;marcos.vinicius@uol.com.br;Sim;Não;2020-04-11;2021-12-25;20;"";362;12;40476,95;149;271,66;0
6311;Thales;Gomes;71;thales.gomes@hotmail.com;Sim;Não;2020-10-27;2022-08-05;21;"";139;4;32930,52;117;281,46;0
6313;Daniel;Carvalho;68;daniel.carvalho@yahoo.com.br;Sim;Não;2018-12-03;2022-12-18;49;"";4;0;90308,44;308;293,21;0
6314;Alexandre;Alves;58;alexandre.alves@gmail.com;Sim;Não;2019-06-07;2022-05-16;35;"";220;7;57039,00;203;280,98;0
6315;Juan;Farias;75;juan.farias@uol.com.br;Sim;Não;2018-06-08;2022-12-19;55;"";3;0;106470,77;365;291,70;0
6316;Nicolas;Fogaça;41;nicolas.fogaça@yahoo.com.br;Sim;Não;2022-01-15;2022-07-18;6;"";157;5;9338,18;35;266,81;0
6318;Igor;Araújo;50;igor.araújo@yahoo.com.br;Sim;Não;2021-11-09;2022-12-17;13;"";5;0;24171,36;84;287,75;0
6319;João;Guilherme;42;joão.guilherme@terra.com.br;Sim;Não;2021-05-15;2022-12-16;19;"";6;0;33512,72;131;255,82;0
6320;Emilly;Mata;54;emilly.mata@gmail.com;Sim;Não;2020-11-20;2022-06-29;19;"";176;5;34421,03;119;289,25;0
6321;Ana;Beatriz;70;ana.beatriz@yahoo.com.br;Sim;Não;2021-01-02;2022-12-17;23;"";5;0;40279,96;135;298,37;0
6323;Ana;Clara;23;ana.clara@hotmail.com;Sim;Não;2022-06-05;2022-12-10;6;"";12;0;6225,42;37;168,25;0
6324;Valentina;Castro;45;valentina.castro@gmail.com;Sim;Não;2020-12-02;2021-10-27;10;"";421;14;21709,35;73;297,39;0
6325;Sofia;Neves;41;sofia.neves@gmail.com;Sim;Não;2022-09-28;2022-12-20;2;"";2;0;4263,42;19;224,39;0
6326;Lara;Ribeiro;72;lara.ribeiro@gmail.com;Sim;Não;2019-03-23;2022-12-22;45;"";0;0;71933,02;262;274,55;0
6327;João;Gonçalves;42;joão.gonçalves@yahoo.com.br;Sim;Não;2021-12-11;2022-12-17;12;"";5;0;27280,83;90;303,12;0
6328;Vitor;Hugo;24;vitor.hugo@gmail.com;Sim;Não;2022-12-10;2022-12-17;0;"";5;0;632,96;3;210,99;0
6329;Vicente;Correia;73;vicente.correia@terra.com.br;Sim;Não;2021-06-19;2022-12-14;18;"";8;0;32065,82;104;308,33;0
6330;Calebe;Rodrigues;46;calebe.rodrigues@terra.com.br;Sim;Não;2018-09-01;2022-12-21;52;"";1;0;85886,12;300;286,29;0
6331;João;Felipe;52;joão.felipe@terra.com.br;Sim;Não;2018-09-01;2022-12-22;52;"";0;0;90385,77;308;293,46;0
6332;Cauê;Mota;39;cauê.mota@hotmail.com;Sim;Não;2022-01-16;2022-12-18;11;"";4;0;18804,04;65;289,29;0
6333;Gabriel;Martins;73;gabriel.martins@terra.com.br;Sim;Não;2020-06-02;2022-12-20;31;"";2;0;51953,97;199;261,08;0
6334;Larissa;Souza;50;larissa.souza@gmail.com;Sim;Não;2019-09-02;2022-12-22;40;"";0;0;64237,45;219;293,32;0
6335;João;Gabriel;68;joão.gabriel@hotmail.com;Sim;Não;2022-08-07;2022-12-03;3;"";19;0;8662,30;28;309,37;0
6336;Beatriz;Barbosa;62;beatriz.barbosa@uol.com.br;Sim;Não;2021-04-07;2022-12-21;20;"";1;0;30273,46;110;275,21;0
6337;Luigi;Teixeira;53;luigi.teixeira@hotmail.com;Sim;Não;2018-11-17;2022-09-10;46;"";103;3;73678,76;285;258,52;0
6338;Amanda;Nascimento;38;amanda.nascimento@uol.com.br;Sim;Não;2018-02-01;2022-12-22;59;"";0;0;101047,88;361;279,91;0
6339;Sabrina;Ferreira;28;sabrina.ferreira@terra.com.br;Sim;Não;2021-02-27;2022-12-09;21;"";13;0;24068,91;143;168,31;0
6340;Eloah;Mata;71;eloah.mata@yahoo.com.br;Sim;Não;2019-01-18;2022-12-21;47;"";1;0;84239,90;309;272,62;0
6341;Olivia;Carvalho;23;olivia.carvalho@terra.com.br;Sim;Não;2020-04-23;2022-11-17;31;"";35;1;20844,79;131;159,12;0
6342;Luiz;Miguel;70;luiz.miguel@yahoo.com.br;Sim;Não;2019-01-02;2022-10-12;45;"";71;2;79658,54;285;279,50;0
6343;João;Vitor;37;joão.vitor@hotmail.com;Sim;Não;2022-07-03;2022-12-17;5;"";5;0;7069,83;25;282,79;0
6344;Gabriel;Azevedo;65;gabriel.azevedo@gmail.com;Sim;Não;2021-03-04;2022-12-22;21;"";0;0;39908,92;141;283,04;0
6345;Ana;Costa;66;ana.costa@gmail.com;Sim;Não;2020-05-21;2022-12-20;31;"";2;0;55043,10;186;295,93;0
6347;Murilo;Melo;29;murilo.melo@uol.com.br;Sim;Não;2020-04-02;2022-12-15;32;"";7;0;26140,26;153;170,85;0
6348;Guilherme;Azevedo;46;guilherme.azevedo@hotmail.com;Sim;Não;2020-01-27;2021-12-20;23;"";367;12;35142,43;119;295,31;0
6349;Maitê;Duarte;48;maitê.duarte@hotmail.com;Sim;Não;2021-10-10;2022-12-20;14;"";2;0;26672,09;85;313,79;0
6350;Felipe;Luz;48;felipe.luz@yahoo.com.br;Sim;Não;2018-08-18;2022-12-13;52;"";9;0;95720,33;345;277,45;0
6351;Marcelo;Nascimento;31;marcelo.nascimento@gmail.com;Sim;Não;2022-11-29;2022-12-20;0;"";2;0;1962,81;5;392,56;0
6352;Diego;Teixeira;28;diego.teixeira@terra.com.br;Sim;Não;2019-10-26;2022-12-13;38;"";9;0;32205,07;183;175,98;0
6353;Manuela;Cavalcanti;43;manuela.cavalcanti@yahoo.com.br;Sim;Não;2022-09-07;2022-12-19;3;"";3;0;5167,36;21;246,06;0
6354;Diogo;Aragão;49;diogo.aragão@uol.com.br;Sim;Não;2022-05-08;2022-12-16;7;"";6;0;10908,31;38;287,06;0
6355;Daniel;Dias;38;daniel.dias@yahoo.com.br;Sim;Não;2022-08-24;2022-12-21;3;"";1;0;5406,06;18;300,34;0
6357;Daniela;Azevedo;36;daniela.azevedo@hotmail.com;Sim;Não;2018-08-30;2022-12-03;51;"";19;0;75149,52;287;261,85;0
6358;Gabriel;Costela;74;gabriel.costela@uol.com.br;Sim;Não;2021-08-16;2022-12-15;16;"";7;0;26811,37;102;262,86;0
6359;Enzo;Cruz;24;enzo.cruz@uol.com.br;Sim;Não;2022-06-02;2022-07-16;1;"";159;5;766,10;6;127,68;0
6360;Thiago;Fogaça;72;thiago.fogaça@terra.com.br;Sim;Não;2022-01-05;2022-12-20;11;"";2;0;17611,49;60;293,52;0
6361;Benício;Luz;23;benício.luz@hotmail.com;Sim;Sim;2022-04-07;2022-11-15;7;"";37;1;6735,31;33;204,10;69
6362;Ryan;Porto;40;ryan.porto@gmail.com;Sim;Não;2018-02-04;2022-12-20;59;"";2;0;111719,51;394;283,55;0
6363;Emanuel;Azevedo;64;emanuel.azevedo@terra.com.br;Sim;Não;2021-01-14;2022-12-21;23;"";1;0;40453,44;137;295,28;0
6364;Fernanda;Novaes;44;fernanda.novaes@gmail.com;Sim;Não;2019-09-09;2022-12-21;39;"";1;0;74170,66;250;296,68;0
6365;Emanuel;Cavalcanti;71;emanuel.cavalcanti@terra.com.br;Sim;Não;2019-09-17;2022-01-09;28;"";347;11;53227,16;178;299,03;0
6366;Benício;Barbosa;60;benício.barbosa@hotmail.com;Sim;Não;2020-08-25;2022-08-25;24;"";119;3;44507,28;162;274,74;0
6367;Isabelly;Castro;32;isabelly.castro@terra.com.br;Sim;Não;2022-11-22;2022-12-22;1;"";0;0;1690,24;8;211,28;0
6368;Eloah;Fernandes;75;eloah.fernandes@uol.com.br;Sim;Não;2020-07-10;2022-07-04;24;"";171;5;48172,07;167;288,46;0
6369;Catarina;Melo;43;catarina.melo@yahoo.com.br;Sim;Não;2020-09-07;2022-12-21;27;"";1;0;51045,28;177;288,39;0
6370;Joana;Carvalho;35;joana.carvalho@uol.com.br;Sim;Não;2021-01-27;2022-12-20;23;"";2;0;38710,10;135;286,74;0
6371;Gabriel;Cavalcanti;18;gabriel.cavalcanti@yahoo.com.br;Sim;Não;2021-07-18;2022-12-16;17;"";6;0;2602,51;51;51,03;0
6372;Joaquim;Oliveira;32;joaquim.oliveira@gmail.com;Sim;Não;2022-12-05;2022-12-22;0;"";0;0;906,27;4;226,57;0
6373;Thomas;Conceição;52;thomas.conceição@gmail.com;Sim;Não;2022-01-14;2022-12-18;11;"";4;0;21808,50;72;302,90;0
6374;Maysa;Barbosa;75;maysa.barbosa@uol.com.br;Sim;Não;2021-01-20;2022-12-09;22;"";13;0;42301,73;144;293,76;0
6375;Yasmin;Pereira;18;yasmin.pereira@terra.com.br;Sim;Sim;2021-02-19;2022-12-22;22;"";0;0;3159,89;65;48,61;51
6376;Francisco;Novaes;56;francisco.novaes@hotmail.com;Sim;Não;2019-06-07;2022-12-18;43;"";4;0;76085,94;274;277,69;0
6377;Marcos;Vinicius;24;marcos.vinicius@hotmail.com;Sim;Sim;2020-12-17;2022-12-21;24;"";1;0;20039,41;126;159,04;6
6378;Caio;Monteiro;41;caio.monteiro@terra.com.br;Sim;Não;2018-05-25;2022-12-16;55;"";6;0;90657,45;317;285,99;0
6379;Srta.;Ana;71;srta..ana@terra.com.br;Sim;Não;2021-06-23;2022-12-22;18;"";0;0;22865,72;89;256,92;0
6380;Noah;Cunha;32;noah.cunha@terra.com.br;Sim;Não;2019-10-05;2022-12-07;38;"";15;0;72916,54;246;296,41;0
6381;Srta.;Heloísa;66;srta..heloísa@terra.com.br;Sim;Não;2018-12-13;2022-12-22;49;"";0;0;79248,38;289;274,22;0
6382;Marcela;Martins;75;marcela.martins@hotmail.com;Sim;Não;2021-05-15;2021-12-06;6;"";381;12;14747,89;53;278,26;0
6383;Ian;Martins;70;ian.martins@terra.com.br;Sim;Não;2021-07-02;2022-12-18;17;"";4;0;27896,05;105;265,68;0
6384;Giovanna;Paz;63;giovanna.paz@gmail.com;Sim;Não;2018-09-25;2022-12-22;51;"";0;0;98173,47;335;293,06;0
6385;Carolina;Martins;47;carolina.martins@hotmail.com;Sim;Não;2020-10-08;2022-12-22;26;"";0;0;48503,60;160;303,15;0
6386;Pietra;Carvalho;25;pietra.carvalho@yahoo.com.br;Não;Não;2021-03-07;2021-10-29;7;2022-07-30;274;9;8084,30;47;172,01;0
6387;Pedro;Lucas;51;pedro.lucas@gmail.com;Sim;Não;2018-02-17;2022-11-05;57;"";47;1;88496,97;324;273,14;0
6388;Luigi;Melo;67;luigi.melo@hotmail.com;Sim;Não;2021-04-10;2022-12-18;20;"";4;0;35554,64;122;291,43;0
6389;Davi;Luiz;53;davi.luiz@terra.com.br;Sim;Não;2019-11-20;2022-12-21;37;"";1;0;71959,08;252;285,55;0
6390;Brenda;Lopes;68;brenda.lopes@uol.com.br;Sim;Não;2022-06-29;2022-12-21;5;"";1;0;13376,16;43;311,07;0
6391;Enzo;Gabriel;62;enzo.gabriel@yahoo.com.br;Sim;Não;2020-04-23;2022-04-27;24;"";239;7;44402,22;162;274,09;0
6392;Eduarda;Moura;60;eduarda.moura@terra.com.br;Sim;Não;2019-02-09;2021-10-21;32;"";427;14;52194,82;186;280,62;0
6394;Bárbara;Pires;64;bárbara.pires@yahoo.com.br;Sim;Sim;2018-05-16;2022-12-15;55;"";7;0;93965,26;324;290,02;56
6395;Juan;Silva;18;juan.silva@hotmail.com;Sim;Sim;2020-09-22;2022-12-19;27;"";3;0;4122,16;75;54,96;26
6396;Eloah;Barbosa;37;eloah.barbosa@terra.com.br;Sim;Não;2019-04-05;2022-12-13;44;"";9;0;73122,28;252;290,17;0
6397;Luna;Moraes;20;luna.moraes@gmail.com;Sim;Sim;2020-12-27;2022-12-04;23;"";18;0;18383,54;115;159,86;17
6398;Diego;Cunha;71;diego.cunha@terra.com.br;Sim;Não;2020-08-23;2022-12-22;28;"";0;0;55557,15;194;286,38;0
6399;Pietro;Costa;35;pietro.costa@uol.com.br;Sim;Não;2021-09-25;2022-12-22;15;"";0;0;31218,48;110;283,80;0
6400;Agatha;Oliveira;34;agatha.oliveira@terra.com.br;Sim;Não;2018-09-08;2022-01-11;40;"";345;11;67543,45;243;277,96;0
6401;Luiz;Felipe;63;luiz.felipe@yahoo.com.br;Sim;Não;2018-09-29;2022-12-12;51;"";10;0;96011,09;351;273,54;0
6402;Lucas;Gabriel;36;lucas.gabriel@gmail.com;Sim;Não;2020-04-19;2022-12-19;32;"";3;0;52344,16;184;284,48;0
6403;Leonardo;Oliveira;64;leonardo.oliveira@hotmail.com;Sim;Não;2018-08-24;2022-12-20;52;"";2;0;92944,02;317;293,20;0
6404;Igor;Carvalho;48;igor.carvalho@yahoo.com.br;Sim;Não;2022-09-18;2022-12-20;3;"";2;0;2262,93;9;251,44;0
6405;Elisa;Santos;18;elisa.santos@gmail.com;Sim;Sim;2018-05-28;2022-12-21;55;"";1;0;8267,38;154;53,68;69
6406;Alexandre;Dias;20;alexandre.dias@uol.com.br;Sim;Não;2021-09-27;2022-07-10;9;"";165;5;8382,49;48;174,64;0
6407;Gustavo;Henrique;71;gustavo.henrique@uol.com.br;Sim;Não;2019-03-12;2021-11-11;32;"";406;13;56929,37;206;276,36;0
6408;Eloah;Cruz;56;eloah.cruz@yahoo.com.br;Sim;Não;2021-04-14;2022-12-18;20;"";4;0;26571,18;94;282,67;0
6409;Evelyn;Fernandes;71;evelyn.fernandes@yahoo.com.br;Sim;Não;2022-01-30;2022-12-16;10;"";6;0;18294,76;62;295,08;0
6410;Ana;Luiza;74;ana.luiza@terra.com.br;Sim;Não;2022-08-02;2022-12-22;4;"";0;0;8284,07;31;267,23;0
6411;Stephany;Ramos;48;stephany.ramos@gmail.com;Sim;Não;2018-01-27;2022-12-20;59;"";2;0;112503,74;393;286,27;0
6412;Lívia;Moreira;63;lívia.moreira@yahoo.com.br;Sim;Não;2022-12-20;2022-12-22;0;"";0;0;618,76;2;309,38;0
6413;Vitor;Gabriel;55;vitor.gabriel@uol.com.br;Sim;Não;2020-12-19;2022-12-22;24;"";0;0;45541,00;152;299,61;0
6414;Matheus;Nascimento;47;matheus.nascimento@terra.com.br;Sim;Não;2021-07-11;2022-12-21;17;"";1;0;31779,82;115;276,35;0
6415;Carlos;Eduardo;41;carlos.eduardo@terra.com.br;Sim;Não;2018-08-24;2022-12-17;52;"";5;0;93485,78;321;291,23;0
6416;Luana;Silva;60;luana.silva@gmail.com;Sim;Não;2018-09-25;2022-12-21;51;"";1;0;83308,33;317;262,80;0
6417;Thales;Costa;31;thales.costa@hotmail.com;Sim;Não;2019-09-27;2022-12-12;39;"";10;0;64507,33;218;295,91;0
6418;João;Dias;50;joão.dias@hotmail.com;Sim;Não;2018-09-22;2022-12-21;51;"";1;0;78466,46;280;280,24;0
6419;Maysa;Teixeira;31;maysa.teixeira@hotmail.com;Sim;Não;2022-01-08;2022-12-16;11;"";6;0;18530,34;70;264,72;0
6420;Caio;Lopes;44;caio.lopes@gmail.com;Sim;Não;2021-07-03;2022-12-22;17;"";0;0;34244,28;123;278,41;0
6421;Júlia;Cardoso;46;júlia.cardoso@yahoo.com.br;Sim;Não;2018-04-05;2022-12-09;56;"";13;0;96841,72;329;294,35;0
6422;João;Pedro;19;joão.pedro@yahoo.com.br;Sim;Sim;2019-05-14;2022-12-08;43;"";14;0;7176,51;133;53,96;86
6423;Eduardo;Martins;32;eduardo.martins@uol.com.br;Sim;Não;2022-07-22;2022-12-20;5;"";2;0;9004,74;27;333,51;0
6424;Melissa;Nascimento;69;melissa.nascimento@hotmail.com;Sim;Não;2022-09-21;2022-12-15;2;"";7;0;6550,02;22;297,73;0
6425;Ana;Laura;27;ana.laura@terra.com.br;Sim;Não;2019-08-12;2022-12-06;40;"";16;0;34118,66;203;168,07;0
6426;Lucas;Gabriel;24;lucas.gabriel@uol.com.br;Sim;Sim;2020-04-24;2022-12-17;32;"";5;0;23598,90;138;171,01;47
6427;Stella;Lopes;29;stella.lopes@terra.com.br;Sim;Não;2018-12-30;2022-12-21;48;"";1;0;41003,53;241;170,14;0
6428;Sofia;Pereira;33;sofia.pereira@terra.com.br;Sim;Não;2022-07-14;2022-12-20;5;"";2;0;7229,90;26;278,07;0
6429;Pietra;Costela;52;pietra.costela@uol.com.br;Sim;Não;2022-11-18;2022-12-20;1;"";2;0;1897,28;8;237,16;0
6430;Helena;Fogaça;62;helena.fogaça@hotmail.com;Sim;Não;2022-09-19;2022-12-21;3;"";1;0;3967,30;13;305,18;0
6431;Srta.;Ana;51;srta..ana@yahoo.com.br;Sim;Não;2018-04-03;2022-12-09;57;"";13;0;90351,93;325;278,01;0
6432;Lucas;Gabriel;29;lucas.gabriel@terra.com.br;Sim;Não;2018-09-01;2022-12-04;51;"";18;0;41997,23;245;171,42;0
6433;Rodrigo;Nunes;51;rodrigo.nunes@uol.com.br;Sim;Sim;2019-12-29;2022-01-23;25;"";333;11;46388,01;162;286,35;20
6434;Isabel;Viana;67;isabel.viana@terra.com.br;Sim;Não;2018-11-15;2022-12-21;49;"";1;0;98092,61;339;289,36;0
6435;Marcelo;Monteiro;67;marcelo.monteiro@gmail.com;Sim;Não;2018-05-28;2022-12-11;55;"";11;0;96320,87;360;267,56;0
6436;Maria;Fernanda;21;maria.fernanda@gmail.com;Sim;Sim;2020-04-21;2022-12-16;32;"";6;0;27586,26;153;180,30;87
6437;Amanda;Novaes;63;amanda.novaes@hotmail.com;Sim;Não;2022-07-09;2022-12-04;4;"";18;0;10370,52;29;357,60;0
6438;Pedro;Lucas;61;pedro.lucas@hotmail.com;Sim;Não;2019-07-12;2022-12-22;41;"";0;0;72723,16;264;275,47;0
6439;Ana;Júlia;63;ana.júlia@uol.com.br;Sim;Não;2018-08-23;2022-12-19;52;"";3;0;92759,02;326;284,54;0
6440;Luiz;Miguel;30;luiz.miguel@terra.com.br;Sim;Não;2021-08-07;2022-12-16;16;"";6;0;28941,31;100;289,41;0
6441;Lara;Freitas;48;lara.freitas@gmail.com;Sim;Não;2019-02-12;2022-09-29;44;"";84;2;86860,09;294;295,44;0
6442;Davi;Lucca;55;davi.lucca@uol.com.br;Sim;Não;2018-08-24;2022-12-20;52;"";2;0;96883,04;327;296,28;0
6443;Pietra;Cruz;30;pietra.cruz@terra.com.br;Sim;Não;2021-08-02;2022-12-21;16;"";1;0;32277,71;108;298,87;0
6444;Ryan;Cardoso;49;ryan.cardoso@terra.com.br;Sim;Não;2022-01-10;2022-12-02;10;"";20;0;20841,31;72;289,46;0
6445;Vitor;Gabriel;58;vitor.gabriel@gmail.com;Sim;Não;2022-02-14;2022-12-21;10;"";1;0;19239,78;70;274,85;0
6446;Maria;Julia;65;maria.julia@gmail.com;Sim;Não;2022-03-13;2022-12-17;9;"";5;0;16601,65;58;286,24;0
6447;Joaquim;Moraes;65;joaquim.moraes@hotmail.com;Sim;Não;2022-09-15;2022-12-19;3;"";3;0;7547,23;22;343,06;0
6448;André;Silveira;23;andré.silveira@gmail.com;Sim;Não;2018-11-15;2022-12-19;49;"";3;0;39428,92;232;169,95;0
6449;Heitor;Dias;63;heitor.dias@terra.com.br;Sim;Não;2022-11-09;2022-12-20;1;"";2;0;2701,92;8;337,74;0
6450;Lucas;Gabriel;29;lucas.gabriel@uol.com.br;Sim;Não;2021-09-11;2022-12-06;15;"";16;0;13781,61;71;194,11;0
6451;Mariane;Cruz;31;mariane.cruz@gmail.com;Sim;Não;2022-05-05;2022-12-21;7;"";1;0;13200,45;47;280,86;0
6452;Nina;Rodrigues;75;nina.rodrigues@hotmail.com;Não;Não;2018-02-16;2021-10-26;44;2022-08-13;291;9;89331,22;305;292,89;0
6454;Caroline;Silva;21;caroline.silva@hotmail.com;Sim;Sim;2021-11-22;2022-11-24;12;"";28;0;10595,15;64;165,55;24
6456;Otávio;Pereira;22;otávio.pereira@terra.com.br;Sim;Não;2019-08-11;2022-12-17;40;"";5;0;31936,72;188;169,88;0
6457;Benjamin;Paz;53;benjamin.paz@uol.com.br;Sim;Não;2019-03-28;2022-12-12;45;"";10;0;82246,96;275;299,08;0
6458;Diego;Silva;55;diego.silva@terra.com.br;Sim;Não;2018-10-22;2022-12-15;50;"";7;0;82031,64;297;276,20;0
6459;Carolina;Fernandes;55;carolina.fernandes@hotmail.com;Sim;Não;2019-02-24;2022-12-21;46;"";1;0;66820,70;251;266,22;0
6460;Maria;Cunha;55;maria.cunha@gmail.com;Sim;Não;2019-02-18;2022-05-13;39;"";223;7;63606,98;211;301,45;0
6461;Murilo;Castro;47;murilo.castro@yahoo.com.br;Sim;Não;2018-07-15;2022-02-10;43;"";315;10;73698,27;251;293,62;0
6462;Mariana;Gonçalves;54;mariana.gonçalves@gmail.com;Sim;Não;2019-05-08;2022-12-20;44;"";2;0;80571,02;291;276,88;0
6463;Ian;Souza;45;ian.souza@uol.com.br;Sim;Não;2019-10-27;2022-12-18;38;"";4;0;61407,00;207;296,65;0
6464;Pedro;Lucas;59;pedro.lucas@gmail.com;Sim;Não;2020-06-19;2022-12-20;30;"";2;0;62195,77;214;290,63;0
6465;Vinicius;Almeida;55;vinicius.almeida@terra.com.br;Sim;Não;2020-02-24;2022-12-17;34;"";5;0;56959,12;215;264,93;0
6466;Benício;Santos;71;benício.santos@terra.com.br;Sim;Não;2020-02-02;2022-12-21;35;"";1;0;67483,28;242;278,86;0
6467;Isabelly;Moura;28;isabelly.moura@terra.com.br;Sim;Não;2022-09-21;2022-12-16;2;"";6;0;2212,25;15;147,48;0
6468;Olivia;Castro;70;olivia.castro@yahoo.com.br;Sim;Não;2019-09-10;2022-12-22;39;"";0;0;64279,11;231;278,26;0
6469;Srta.;Caroline;56;srta..caroline@terra.com.br;Sim;Não;2021-07-27;2022-12-12;16;"";10;0;25957,34;96;270,39;0
6470;Marcela;Peixoto;55;marcela.peixoto@hotmail.com;Sim;Não;2018-05-11;2021-12-06;43;"";381;12;78308,29;294;266,35;0
6471;Emanuel;Rosa;31;emanuel.rosa@uol.com.br;Sim;Não;2018-05-05;2022-12-21;56;"";1;0;106676,93;353;302,20;0
6472;Diogo;Cardoso;75;diogo.cardoso@terra.com.br;Sim;Não;2022-08-26;2022-12-19;3;"";3;0;6755,04;24;281,46;0
6473;Marcelo;Ferreira;43;marcelo.ferreira@uol.com.br;Sim;Não;2018-12-12;2022-12-21;49;"";1;0;83328,57;285;292,38;0
6474;Lorena;Lopes;56;lorena.lopes@hotmail.com;Sim;Não;2021-11-12;2022-12-22;13;"";0;0;28700,09;98;292,86;0
6475;Eduardo;Silveira;65;eduardo.silveira@gmail.com;Sim;Não;2021-09-07;2022-12-20;15;"";2;0;30738,19;107;287,27;0
6476;Brenda;Ramos;42;brenda.ramos@gmail.com;Sim;Não;2018-01-30;2022-12-14;59;"";8;0;96704,10;327;295,73;0
6477;Theo;Moreira;62;theo.moreira@hotmail.com;Sim;Não;2021-01-23;2022-12-20;23;"";2;0;37883,18;128;295,96;0
6478;Stella;Cardoso;56;stella.cardoso@gmail.com;Sim;Não;2021-06-12;2022-12-17;18;"";5;0;36368,99;125;290,95;0
6479;André;Ribeiro;61;andré.ribeiro@gmail.com;Sim;Não;2018-11-24;2022-03-26;40;"";271;9;68289,78;241;283,36;0
6480;Davi;Luiz;48;davi.luiz@yahoo.com.br;Sim;Não;2020-12-08;2022-12-22;24;"";0;0;41952,19;147;285,39;0
6481;Enzo;Gabriel;35;enzo.gabriel@yahoo.com.br;Sim;Não;2020-02-25;2022-12-21;34;"";1;0;57511,12;200;287,56;0
6482;Enzo;Gabriel;34;enzo.gabriel@yahoo.com.br;Sim;Não;2018-04-04;2022-12-22;57;"";0;0;97526,24;374;260,77;0
6483;Ana;Sophia;39;ana.sophia@hotmail.com;Sim;Não;2021-01-03;2022-12-13;23;"";9;0;36597,97;129;283,71;0
6484;Isaac;Rodrigues;18;isaac.rodrigues@hotmail.com;Sim;Sim;2020-02-17;2022-12-20;34;"";2;0;5139,51;87;59,07;86
6485;Carolina;Costa;26;carolina.costa@uol.com.br;Sim;Não;2022-02-06;2022-12-20;10;"";2;0;6223,36;45;138,30;0
6486;Cecília;Costa;24;cecília.costa@gmail.com;Sim;Não;2020-10-27;2022-11-23;25;"";29;0;22817,26;141;161,82;0
6487;Yuri;Freitas;39;yuri.freitas@hotmail.com;Sim;Não;2021-08-28;2021-12-28;4;"";359;11;8170,66;28;291,81;0
6488;Davi;Lucas;30;davi.lucas@terra.com.br;Sim;Não;2018-05-12;2022-12-22;56;"";0;0;91014,97;314;289,86;0
6489;Maria;Julia;59;maria.julia@terra.com.br;Sim;Não;2021-08-02;2022-10-13;14;"";70;2;31033,86;99;313,47;0
6491;Mariane;Rodrigues;29;mariane.rodrigues@gmail.com;Sim;Não;2019-06-20;2022-12-18;42;"";4;0;39378,73;236;166,86;0
6492;Natália;Almeida;68;natália.almeida@terra.com.br;Sim;Não;2022-01-16;2022-12-22;11;"";0;0;17250,10;58;297,42;0
6493;Srta.;Camila;38;srta..camila@yahoo.com.br;Sim;Não;2019-02-21;2022-03-13;37;"";284;9;67574,43;244;276,94;0
6494;Isadora;Pinto;31;isadora.pinto@hotmail.com;Sim;Não;2021-02-11;2022-12-19;22;"";3;0;33649,58;134;251,12;0
6495;João;Lucas;70;joão.lucas@uol.com.br;Sim;Não;2019-07-10;2022-03-29;33;"";268;8;59661,10;210;284,10;0
6496;Srta.;Maitê;47;srta..maitê@gmail.com;Sim;Não;2021-03-19;2022-02-26;11;"";299;9;22910,25;79;290,00;0
6497;Maria;Sophia;29;maria.sophia@uol.com.br;Sim;Não;2018-04-03;2022-01-19;46;"";337;11;41683,87;239;174,41;0
6498;Clarice;Silveira;58;clarice.silveira@yahoo.com.br;Sim;Não;2019-04-09;2022-12-09;44;"";13;0;74416,09;244;304,98;0
6500;Sarah;Nogueira;52;sarah.nogueira@hotmail.com;Sim;Não;2021-10-07;2022-12-21;14;"";1;0;28208,73;107;263,63;0
6501;Alana;Jesus;38;alana.jesus@uol.com.br;Sim;Não;2019-07-26;2022-04-07;32;"";259;8;55821,63;199;280,51;0
6502;Maria;Clara;46;maria.clara@uol.com.br;Sim;Não;2018-03-08;2022-12-18;58;"";4;0;106272,39;375;283,39;0
6503;Maria;Julia;64;maria.julia@uol.com.br;Sim;Não;2021-06-03;2022-12-19;18;"";3;0;27357,90;104;263,06;0
6504;Rafael;Oliveira;48;rafael.oliveira@yahoo.com.br;Sim;Não;2020-06-17;2022-12-22;30;"";0;0;50131,35;193;259,75;0
6505;Calebe;Nunes;53;calebe.nunes@yahoo.com.br;Sim;Não;2021-12-24;2022-12-19;12;"";3;0;19574,23;65;301,14;0
